7600	15134
7601	15135
7602	15136
7603	15137
7604	15138
7605	15138
7605	15139
7605	15140
7605	15141
7605	15142
7606	7975
7606	15143
7606	15144
7609	15149
7610	15150
7610	15151
7610	15152
7610	15153
7611	15154
7611	15155
7612	15156
7612	15157
7613	15158
7616	860
7616	15162
7616	15163
7617	15161
7617	15164
7617	15165
7618	15166
7618	15167
7620	7385
7620	15175
7620	15176
7620	15177
7621	15178
7621	15179
7622	15180
7624	15180
7624	15182
7626	4973
7630	15200
7630	15201
7631	15202
7632	12831
7632	12891
7632	15203
7632	15204
7632	15205
7632	15206
7632	15207
7633	15208
7633	15209
7633	15210
7634	15211
7637	4469
7638	15212
7638	15217
7638	15218
7640	15220
7640	15221
7644	15230
7644	15231
7644	15232
7644	15233
7645	15234
7645	15235
7646	12842
7646	13028
7646	13030
7646	13079
7646	15236
7646	15237
7646	15238
7646	15239
7646	15240
7648	15243
7648	15244
7650	15245
7650	15246
7650	15247
7652	15248
7652	15249
7653	15250
7654	15251
7654	15252
7655	15253
7655	15254
7656	15251
7656	15255
7657	15256
7658	4561
7658	15257
7660	4561
7660	15257
7662	15262
7662	15263
7662	15264
7662	15265
7663	15266
7664	15267
7665	15268
7665	15269
7666	15270
7668	15272
7669	15213
7669	15273
7669	15274
7669	15275
7669	15276
7670	15272
7670	15277
7670	15278
7670	15279
7670	15280
7671	4856
7671	15213
7671	15273
7673	15273
7673	15275
7673	15283
7673	15284
7673	15285
7675	15287
7675	15288
7675	15289
7678	15291
7681	15290
7681	15300
7683	15304
7683	15305
7684	15306
7685	13079
7685	13197
7685	15307
7685	15308
7685	15309
7690	15323
7690	15324
7691	15325
7692	11489
7692	15326
7693	15325
7694	2691
7694	15327
7694	15328
7694	15329
7694	15330
7694	15331
7695	15332
7695	15333
7696	15327
7696	15329
7697	15334
7698	15335
7698	15336
7700	15337
7701	15338
7701	15339
7701	15340
7701	15341
7701	15342
7701	15343
7703	15346
7703	15347
7704	15344
7704	15348
7704	15349
7704	15350
7705	15351
7705	15352
7707	15357
7709	15360
7709	15361
7709	15362
7710	15363
7710	15364
7711	15365
7711	15366
7711	15367
7713	15370
7716	15377
7716	15378
7716	15379
7717	15374
7717	15380
7718	15381
7718	15382
7719	1177
7719	15383
7720	15384
7720	15385
7721	15386
7724	15389
7724	15390
7724	15391
7725	15335
7725	15336
7727	15336
7727	15393
7728	15392
7728	15394
7728	15395
7729	15336
7729	15393
7730	15392
7730	15396
7734	15400
7734	15401
7737	15406
7737	15407
7738	15408
7739	15215
7739	15403
7739	15409
7739	15410
7739	15411
7739	15412
7739	15413
7739	15414
7740	15415
7740	15416
7740	15417
7740	15418
7742	15419
7742	15420
7743	15421
7743	15422
7744	15423
7744	15424
7744	15425
7745	15426
7745	15427
7745	15428
7745	15429
7745	15430
7745	15431
7745	15432
7745	15433
7745	15434
7745	15435
7745	15436
7745	15437
7745	15438
7745	15439
7745	15440
7745	15441
7745	15442
7745	15443
7745	15444
7745	15445
7746	15426
7746	15427
7746	15428
7746	15429
7746	15432
7746	15433
7746	15435
7746	15436
7746	15437
7746	15438
7746	15440
7746	15441
7746	15443
7746	15446
7746	15447
7746	15448
7746	15449
7746	15450
7748	15423
7748	15424
7748	15425
7749	15455
7749	15456
7749	15457
7749	15458
7751	15460
7751	15461
7751	15462
7752	15459
7753	15463
7757	15470
7757	15471
7757	15472
7757	15473
7759	15470
7759	15471
7759	15474
7760	15459
7760	15469
7760	15475
7760	15476
7762	15459
7762	15469
7762	15475
7762	15476
7763	15478
7766	15459
7766	15481
7768	15483
7768	15484
7768	15485
7769	15486
7770	15487
7770	15488
7770	15489
7770	15490
7773	15494
7773	15495
7773	15496
7775	15500
7775	15501
7776	15502
7777	15503
7778	15504
7779	15505
7780	15506
7780	15507
7780	15508
7781	15509
7781	15510
7782	15511
7784	15513
7784	15514
7785	15511
7788	15517
7791	15519
7800	15479
7800	15534
7800	15535
7800	15536
7800	15537
7800	15538
7800	15539
7803	15542
7805	15543
7807	8754
7807	15545
7810	15547
7812	15549
7812	15550
7813	15551
7813	15552
7814	15553
7814	15554
7816	15557
7817	15464
7818	15558
7819	15464
7820	15558
7821	15464
7822	15558
7824	15560
7826	15563
7826	15564
7830	15565
7830	15570
7831	15571
7832	15572
7833	15447
7833	15571
7834	15572
7834	15573
7834	15574
7834	15575
7835	15576
7836	15572
7836	15577
7836	15578
7836	15579
7837	15580
7837	15581
7838	15582
7838	15583
7840	15582
7840	15583
7841	15580
7841	15581
7842	15585
7842	15586
7842	15587
7844	15585
7844	15590
7845	15591
7846	15592
7848	15592
7848	15596
7848	15597
7851	8042
7851	15603
7852	15592
7852	15604
7853	4301
7853	4473
7853	15605
7855	15607
7855	15608
7858	15592
7858	15597
7859	15615
7859	15616
7860	15617
7861	15618
7861	15619
7861	15620
7862	8754
7862	15545
7863	15621
7863	15622
7863	15623
7863	15624
7863	15625
7863	15626
7863	15627
7863	15628
7863	15629
7863	15630
7864	15631
7864	15632
7866	15391
7866	15636
7867	15440
7867	15637
7869	15642
7869	15643
7869	15644
7872	15647
7874	15649
7874	15650
7876	15651
7877	15652
7877	15653
7878	5465
7878	15654
7878	15655
7879	15651
7879	15656
7880	15657
7882	15659
7882	15660
7884	15659
7884	15663
7886	2625
7886	3221
7886	15664
7886	15665
7887	15666
7887	15667
7887	15668
7888	15669
7890	15669
7890	15673
7893	15455
7894	15678
7898	15684
7898	15685
7898	15686
7898	15687
7899	15688
7900	15378
7900	15689
7903	15690
7903	15691
7904	15693
7905	15690
7905	15694
7905	15695
7906	15696
7907	15663
7907	15690
7909	15698
7910	15699
7912	15700
7913	15698
7913	15701
7914	15700
7915	15698
7915	15702
7915	15703
7915	15704
7916	15705
7916	15706
7916	15707
7917	15698
7917	15708
7917	15709
7917	15710
7918	15711
7918	15712
7920	15713
7921	13825
7922	15714
7922	15715
7922	15716
7923	15717
7923	15718
7924	15719
7924	15720
7926	15723
7926	15724
7927	15725
7928	15723
7928	15726
7930	3278
7930	15728
7930	15729
7932	15731
7932	15732
7935	15736
7937	15737
7937	15738
7939	15739
7939	15740
7942	607
7942	15741
7942	15742
7946	15581
7946	15746
7947	15468
7949	15468
7950	15290
7950	15749
7951	15468
7951	15750
7952	15751
7955	15468
7955	15757
7958	15760
7958	15761
7958	15762
7959	15468
7959	15763
7960	15152
7960	15764
7962	15766
7962	15767
7964	15771
7964	15772
7965	4473
7965	15468
7965	15773
7966	15774
7967	15775
7967	15776
7968	15774
7968	15777
7968	15778
7968	15779
7970	15210
7970	15774
7970	15780
7971	15775
7971	15781
7972	15782
7973	15775
7973	15783
7974	15784
7975	15736
7975	15785
7975	15786
7976	2290
7976	15787
7977	7046
7977	15704
7977	15788
7978	15775
7978	15776
7978	15789
7979	15770
7979	15790
7980	15791
7980	15792
7981	15793
7981	15794
7982	15791
7982	15795
7982	15796
7983	15797
7983	15798
7985	15802
7985	15803
7985	15804
7987	15806
7989	15808
7989	15809
7989	15810
7989	15811
7993	15360
7993	15815
7994	15816
7996	15816
7996	15823
7997	15824
7998	15816
7998	15823
8000	15410
8000	15816
8000	15823
8001	15804
8001	15826
8001	15827
8002	15828
8002	15829
8004	15833
8004	15834
8004	15835
8005	15836
8007	15837
8007	15838
8008	15752
8008	15839
8009	15840
8010	15752
8010	15839
8010	15841
8010	15842
8012	4927
8012	10737
8012	15752
8013	15843
8014	15201
8014	15752
8015	15843
8019	15845
8019	15846
8021	15848
8023	15655
8023	15851
8025	5293
8025	15853
8025	15854
8026	15855
8026	15856
8026	15857
8030	15862
8030	15863
8031	15800
8031	15801
8031	15864
8031	15865
8031	15866
8031	15867
8031	15868
8031	15869
8031	15870
8031	15871
8031	15872
8032	15774
8032	15852
8032	15873
8034	15874
8034	15875
8035	15800
8035	15801
8035	15866
8041	4927
8041	15883
8041	15884
8043	15221
8043	15890
8045	15242
8045	15895
8046	15310
8046	15896
8046	15897
8047	15896
8047	15897
8047	15898
8047	15899
8047	15900
8048	15468
8048	15901
8049	15468
8049	15901
8052	15903
8054	15904
8055	15904
8056	5577
8056	15904
